unknown	Action	Adventure	Animation	Childrens	Comedy	Crime	Documentary	Drama	Fantasy	Film-Noir	Horror	Musical	Mystery	Romance	Sci-Fi	Thriller	War	Western	movie id	movie title	release date	video release date	IMDb URL
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	movie_288	Scream (1996)	20-Dec-1996	?	http://us.imdb.com/M/title-exact?Scream%20(1996)
0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	movie_289	Evita (1996)	25-Dec-1996	?	http://us.imdb.com/M/title-exact?Evita%20(1996)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_290	Fierce Creatures (1997)	10-Jan-1997	?	http://us.imdb.com/M/title-exact?Fierce%20Creatures%20(1997)
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	movie_291	Absolute Power (1997)	14-Feb-1997	?	http://us.imdb.com/M/title-exact?Absolute%20Power%20(1997)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_292	Rosewood (1997)	21-Feb-1997	?	http://us.imdb.com/M/title-exact?Rosewood%20(1997)
0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	movie_293	Donnie Brasco (1997)	28-Feb-1997	?	http://us.imdb.com/M/title-exact?Donnie%20Brasco%20(1997)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_294	Liar Liar (1997)	21-Mar-1997	?	http://us.imdb.com/Title?Liar+Liar+(1997)
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	movie_295	Breakdown (1997)	02-May-1997	?	http://us.imdb.com/M/title-exact?Breakdown%20%281997%29
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_297	Ulee's Gold (1997)	01-Jan-1997	?	http://us.imdb.com/M/title-exact?Ulee%27s+Gold+(1997)
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	movie_298	Face/Off (1997)	27-Jun-1997	?	http://us.imdb.com/M/title-exact?Face/Off+(1997)
0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	movie_299	Hoodlum (1997)	22-Aug-1997	?	http://us.imdb.com/M/title-exact?Hoodlum+(1997)
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	movie_300	Air Force One (1997)	01-Jan-1997	?	http://us.imdb.com/M/title-exact?Air+Force+One+(1997)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_301	In & Out (1997)	19-Sep-1997	?	http://us.imdb.com/Title?In+%26+Out+(1997)
0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	movie_302	L.A. Confidential (1997)	01-Jan-1997	?	http://us.imdb.com/M/title-exact?L%2EA%2E+Confidential+(1997)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_303	Ulee's Gold (1997)	01-Jan-1997	?	http://us.imdb.com/M/title-exact?Ulee%27s+Gold+(1997)
0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_304	Fly Away Home (1996)	13-Sep-1996	?	http://us.imdb.com/M/title-exact?Fly%20Away%20Home%20(1996)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_305	Ice Storm, The (1997)	01-Jan-1997	?	http://us.imdb.com/M/title-exact?Ice+Storm%2C+The+(1997)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	movie_306	Mrs. Brown (Her Majesty, Mrs. Brown) (1997)	01-Jan-1997	?	http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997)
0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	movie_307	Devil's Advocate, The (1997)	01-Jan-1997	?	http://us.imdb.com/M/title-exact?Devil's+Advocate,+The+(1997)
0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	movie_308	FairyTale: A True Story (1997)	01-Jan-1997	?	http://us.imdb.com/M/title-exact?Fairytale:+A+True+Story+(1997)
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	movie_309	Deceiver (1997)	01-Jan-1997	?	http://us.imdb.com/M/title-exact?Liar+(1997)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_310	Rainmaker, The (1997)	01-Jan-1997	?	http://us.imdb.com/M/title-exact?Rainmaker,+The+(1997)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	movie_311	Wings of the Dove, The (1997)	01-Jan-1997	?	http://us.imdb.com/M/title-exact?Wings+of+the+Dove%2C+The+(1997)
0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	movie_312	Midnight in the Garden of Good and Evil (1997)	01-Jan-1997	?	http://us.imdb.com/M/title-exact?Midnight+in+the+Garden+of+Good+and+Evil+(1997)
0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	movie_313	Titanic (1997)	01-Jan-1997	?	http://us.imdb.com/M/title-exact?imdb-title-120338
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	movie_315	Apt Pupil (1998)	23-Oct-1998	?	http://us.imdb.com/Title?Apt+Pupil+(1998)
0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_316	As Good As It Gets (1997)	23-Dec-1997	?	http://us.imdb.com/Title?As+Good+As+It+Gets+(1997)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_317	In the Name of the Father (1993)	01-Jan-1993	?	http://us.imdb.com/M/title-exact?In%20the%20Name%20of%20the%20Father%20(1993)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	movie_318	Schindler's List (1993)	01-Jan-1993	?	http://us.imdb.com/M/title-exact?Schindler's%20List%20(1993)
0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	movie_319	Everyone Says I Love You (1996)	06-Dec-1996	?	http://us.imdb.com/M/title-exact?Everyone%20Says%20I%20Love%20You%20(1996)
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	movie_320	Paradise Lost: The Child Murders at Robin Hood Hills (1996)	06-Dec-1996	?	http://us.imdb.com/M/title-exact?Paradise%20Lost%3a%20The%20Child%20Murders%20at%20Robin%20Hood%20Hills%20(1996)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_321	Mother (1996)	25-Dec-1996	?	http://us.imdb.com/M/title-exact?Mother%20(1996/I)
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	movie_322	Murder at 1600 (1997)	18-Apr-1997	?	http://us.imdb.com/M/title-exact?Murder%20at%201600%20(1997)
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	movie_323	Dante's Peak (1997)	07-Feb-1997	?	http://us.imdb.com/M/title-exact?Dante's%20Peak%20(1997)
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	movie_324	Lost Highway (1997)	21-Feb-1997	?	http://us.imdb.com/Title?Lost+Highway+(1997)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	movie_325	Crash (1996)	21-Mar-1997	?	http://us.imdb.com/M/title-exact?Crash%20(1996)
0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	movie_326	G.I. Jane (1997)	01-Jan-1997	?	http://us.imdb.com/M/title-exact?G%2EI%2E+Jane+(1997)
0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	movie_327	Cop Land (1997)	01-Jan-1997	?	http://us.imdb.com/M/title-exact?Cop+Land+(1997)
0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	movie_328	Conspiracy Theory (1997)	08-Aug-1997	?	http://us.imdb.com/M/title-exact?Conspiracy+Theory+(1997)
0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	movie_329	Desperate Measures (1998)	30-Jan-1998	?	http://us.imdb.com/Title?Desperate+Measures+(1998)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_330	187 (1997)	01-Jan-1997	?	http://us.imdb.com/M/title-exact?187+(1997)
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	movie_331	Edge, The (1997)	26-Sep-1997	?	http://us.imdb.com/M/title-exact?Edge%2C+The+(1997/I)
0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	movie_332	Kiss the Girls (1997)	01-Jan-1997	?	http://us.imdb.com/M/title-exact?Kiss+the+Girls+(1997)
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	movie_333	Game, The (1997)	01-Jan-1997	?	http://us.imdb.com/M/title-exact?Game%2C+The+(1997)
0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	movie_334	U Turn (1997)	01-Jan-1997	?	http://us.imdb.com/Title?U+Turn+(1997)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_335	How to Be a Player (1997)	01-Jan-1997	?	http://us.imdb.com/M/title-exact?How+to+Be+a+Player+(1997)
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	movie_336	Playing God (1997)	01-Jan-1997	?	http://us.imdb.com/M/title-exact?Playing+God+(1997)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_338	Bean (1997)	01-Jan-1997	?	http://us.imdb.com/M/title-exact?Bean+(1997)
0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_339	Mad City (1997)	01-Jan-1997	?	http://us.imdb.com/M/title-exact?Mad+City+(1997)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_340	Boogie Nights (1997)	01-Jan-1997	?	http://us.imdb.com/M/title-exact?Boogie+Nights+(1997)
0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	movie_342	Man Who Knew Too Little, The (1997)	01-Jan-1997	?	http://us.imdb.com/M/title-exact?Man+Who+Knew+Too+Little%2C+The+(1997)
0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	movie_343	Alien: Resurrection (1997)	01-Jan-1997	?	http://us.imdb.com/M/title-exact?Alien%3A+Resurrection+(1997)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_344	Apostle, The (1997)	18-Dec-1997	?	http://us.imdb.com/M/title-exact?imdb-title-118632
0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_345	Deconstructing Harry (1997)	01-Jan-1997	?	http://us.imdb.com/M/title-exact?imdb-title-118954
0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	movie_346	Jackie Brown (1997)	01-Jan-1997	?	http://us.imdb.com/M/title-exact?imdb-title-119396
0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_347	Wag the Dog (1997)	09-Jan-1998	?	http://us.imdb.com/M/title-exact?imdb-title-120885
0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	movie_348	Desperate Measures (1998)	30-Jan-1998	?	http://us.imdb.com/Title?Desperate+Measures+(1998)
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	movie_349	Hard Rain (1998)	16-Jan-1998	?	http://us.imdb.com/M/title-exact?imdb-title-120696
0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	movie_350	Fallen (1998)	16-Jan-1998	?	http://us.imdb.com/Title?Fallen+(1998)
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	movie_351	Prophecy II, The (1998)	16-Jan-1998	?	http://us.imdb.com/M/title-exact?imdb-title-119959
0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	movie_352	Spice World (1997)	01-Jan-1997	?	http://us.imdb.com/M/title-exact?imdb-title-120185
0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	movie_354	Wedding Singer, The (1998)	13-Feb-1998	?	http://us.imdb.com/M/title-exact?Wedding+Singer%2C+The+(1998)
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	movie_355	Sphere (1998)	13-Feb-1998	?	http://us.imdb.com/M/title-exact?Sphere+(1998)
0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	movie_356	Client, The (1994)	01-Jan-1994	?	http://us.imdb.com/M/title-exact?Client,%20The%20(1994)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_357	One Flew Over the Cuckoo's Nest (1975)	01-Jan-1975	?	http://us.imdb.com/M/title-exact?One%20Flew%20Over%20the%20Cuckoo's%20Nest%20(1975)
0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	movie_358	Spawn (1997)	01-Aug-1997	?	http://us.imdb.com/M/title-exact?Spawn+(1997/I)
0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	movie_362	Blues Brothers 2000 (1998)	06-Feb-1998	?	http://us.imdb.com/M/title-exact?Blues+Brothers+2000+(1998)
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_363	Sudden Death (1995)	01-Jan-1995	?	http://us.imdb.com/M/title-exact?Sudden%20Death%20(1995)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_364	Ace Ventura: When Nature Calls (1995)	01-Jan-1995	?	http://us.imdb.com/M/title-exact?Ace%20Ventura:%20When%20Nature%20Calls%20(1995)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_365	Powder (1995)	01-Jan-1995	?	http://us.imdb.com/M/title-exact?Powder%20(1995)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_366	Dangerous Minds (1995)	01-Jan-1995	?	http://us.imdb.com/M/title-exact?Dangerous%20Minds%20(1995)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_367	Clueless (1995)	01-Jan-1995	?	http://us.imdb.com/M/title-exact?Clueless%20(1995)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_368	Bio-Dome (1996)	01-Jan-1996	?	http://us.imdb.com/M/title-exact?Bio-Dome%20(1996)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_369	Black Sheep (1996)	02-Feb-1996	?	http://us.imdb.com/M/title-exact?Black%20Sheep%20(1996)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	movie_370	Mary Reilly (1996)	23-Feb-1996	?	http://us.imdb.com/M/title-exact?Mary%20Reilly%20(1996)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	movie_371	Bridges of Madison County, The (1995)	09-Feb-1996	?	http://us.imdb.com/M/title-exact?Bridges%20of%20Madison%20County,%20The%20(1995)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_372	Jeffrey (1995)	01-Jan-1995	?	http://us.imdb.com/M/title-exact?Jeffrey%20(1995)
0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	movie_373	Judge Dredd (1995)	01-Jan-1995	?	http://us.imdb.com/M/title-exact?Judge%20Dredd%20(1995)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_375	Showgirls (1995)	01-Jan-1995	?	http://us.imdb.com/M/title-exact?Showgirls%20(1995)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_376	Houseguest (1994)	01-Jan-1994	?	http://us.imdb.com/M/title-exact?Houseguest%20(1994)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_378	Miracle on 34th Street (1994)	01-Jan-1994	?	http://us.imdb.com/M/title-exact?Miracle%20on%2034th%20Street%20(1994)
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	movie_379	Tales From the Crypt Presents: Demon Knight (1995)	01-Jan-1995	?	http://us.imdb.com/M/title-exact?Tales%20From%20the%20Crypt%20Presents:%20Demon%20Knight%20(1995)
0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	movie_380	Star Trek: Generations (1994)	01-Jan-1994	?	http://us.imdb.com/M/title-exact?Star%20Trek:%20Generations%20(1994)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	movie_381	Muriel's Wedding (1994)	01-Jan-1994	?	http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994)
0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_382	Adventures of Priscilla, Queen of the Desert, The (1994)	01-Jan-1994	?	http://us.imdb.com/M/title-exact?Adventures%20of%20Priscilla,%20Queen%20of%20the%20Desert,%20The%20(1994)
0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_383	Flintstones, The (1994)	01-Jan-1994	?	http://us.imdb.com/M/title-exact?Flintstones,%20The%20(1994)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_384	Naked Gun 33 1/3: The Final Insult (1994)	01-Jan-1994	?	http://us.imdb.com/M/title-exact?Naked%20Gun%2033%201/3:%20The%20Final%20Insult%20(1994)
0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	movie_385	True Lies (1994)	01-Jan-1994	?	http://us.imdb.com/M/title-exact?True%20Lies%20(1994)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_386	Addams Family Values (1993)	01-Jan-1993	?	http://us.imdb.com/M/title-exact?Addams%20Family%20Values%20(1993)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_387	Age of Innocence, The (1993)	01-Jan-1993	?	http://us.imdb.com/M/title-exact?Age%20of%20Innocence,%20The%20(1993)
0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_388	Beverly Hills Cop III (1994)	01-Jan-1994	?	http://us.imdb.com/M/title-exact?Beverly%20Hills%20Cop%20III%20(1994)
0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_389	Black Beauty (1994)	01-Jan-1994	?	http://us.imdb.com/Title?Black+Beauty+(1994/I)
0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_391	Last Action Hero (1993)	01-Jan-1993	?	http://us.imdb.com/M/title-exact?Last%20Action%20Hero%20(1993)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_392	Man Without a Face, The (1993)	01-Jan-1993	?	http://us.imdb.com/M/title-exact?Man%20Without%20a%20Face,%20The%20(1993)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_393	Mrs. Doubtfire (1993)	01-Jan-1993	?	http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_395	Robin Hood: Men in Tights (1993)	01-Jan-1993	?	http://us.imdb.com/M/title-exact?Robin%20Hood:%20Men%20in%20Tights%20(1993)
0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	movie_396	Serial Mom (1994)	01-Jan-1994	?	http://us.imdb.com/M/title-exact?Serial%20Mom%20(1994)
0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	movie_398	Super Mario Bros. (1993)	01-Jan-1993	?	http://us.imdb.com/M/title-exact?Super%20Mario%20Bros.%20(1993)
0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_399	Three Musketeers, The (1993)	01-Jan-1993	?	http://us.imdb.com/M/title-exact?Three%20Musketeers,%20The%20(1993)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_401	Brady Bunch Movie, The (1995)	01-Jan-1995	?	http://us.imdb.com/M/title-exact?Brady%20Bunch%20Movie,%20The%20(1995)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	movie_402	Ghost (1990)	01-Jan-1990	?	http://us.imdb.com/M/title-exact?Ghost%20(1990)
0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	movie_403	Batman (1989)	01-Jan-1989	?	http://us.imdb.com/M/title-exact?Batman%20(1989)
0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_404	Pinocchio (1940)	01-Jan-1940	?	http://us.imdb.com/M/title-exact?Pinocchio%20(1940)
0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	movie_405	Mission: Impossible (1996)	22-May-1996	?	http://us.imdb.com/M/title-exact?Mission:%20Impossible%20(1996)
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	movie_406	Thinner (1996)	25-Oct-1996	?	http://us.imdb.com/M/title-exact?Thinner%20(1996)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_407	Spy Hard (1996)	24-May-1996	?	http://us.imdb.com/M/title-exact?Spy%20Hard%20(1996)
0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	movie_408	Close Shave, A (1995)	28-Apr-1996	?	http://us.imdb.com/M/title-exact?Close%20Shave,%20A%20(1995)
0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_409	Jack (1996)	07-Aug-1996	?	http://us.imdb.com/M/title-exact?Jack%20(1996)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_410	Kingpin (1996)	12-Jul-1996	?	http://us.imdb.com/M/title-exact?Kingpin%20(1996)
0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	movie_411	Nutty Professor, The (1996)	28-Jun-1996	?	http://us.imdb.com/M/title-exact?Nutty%20Professor,%20The%20(1996)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_412	Very Brady Sequel, A (1996)	23-Aug-1996	?	http://us.imdb.com/M/title-exact?Very%20Brady%20Sequel,%20A%20(1996)
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	movie_413	Tales from the Crypt Presents: Bordello of Blood (1996)	19-Jul-1996	?	http://us.imdb.com/M/title-exact?Tales%20from%20the%20Crypt%20Presents:%20Bordello%20of%20Blood%20(1996)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_414	My Favorite Year (1982)	01-Jan-1982	?	http://us.imdb.com/M/title-exact?My%20Favorite%20Year%20(1982)
0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	movie_415	Apple Dumpling Gang, The (1975)	01-Jan-1975	?	http://us.imdb.com/M/title-exact?Apple%20Dumpling%20Gang,%20The%20(1975)
0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_416	Old Yeller (1957)	01-Jan-1957	?	http://us.imdb.com/M/title-exact?Old%20Yeller%20(1957)
0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_417	Parent Trap, The (1961)	01-Jan-1961	?	http://us.imdb.com/M/title-exact?Parent%20Trap,%20The%20(1961)
0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	movie_418	Cinderella (1950)	01-Jan-1950	?	http://us.imdb.com/M/title-exact?Cinderella%20(1950)
0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	movie_419	Mary Poppins (1964)	01-Jan-1964	?	http://us.imdb.com/M/title-exact?Mary%20Poppins%20(1964)
0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	movie_420	Alice in Wonderland (1951)	01-Jan-1951	?	http://us.imdb.com/M/title-exact?Alice%20in%20Wonderland%20(1951)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	movie_421	William Shakespeare's Romeo and Juliet (1996)	25-Oct-1996	?	http://us.imdb.com/Title?Romeo+%2B+Juliet+(1996)
0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_422	Aladdin and the King of Thieves (1996)	01-Jan-1996	?	http://us.imdb.com/M/title-exact?Aladdin%20and%20the%20King%20of%20Thieves%20(1996)%20(V)
0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	movie_423	E.T. the Extra-Terrestrial (1982)	01-Jan-1982	?	http://us.imdb.com/M/title-exact?E%2ET%2E%20the%20Extra-Terrestrial%20%281982%29
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_425	Bob Roberts (1992)	01-Jan-1992	?	http://us.imdb.com/M/title-exact?Bob%20Roberts%20(1992)
0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	movie_426	Transformers: The Movie, The (1986)	01-Jan-1986	?	http://us.imdb.com/M/title-exact?Transformers:%20The%20Movie,%20The%20(1986)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_427	To Kill a Mockingbird (1962)	01-Jan-1962	?	http://us.imdb.com/M/title-exact?To%20Kill%20a%20Mockingbird%20(1962)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_428	Harold and Maude (1971)	01-Jan-1971	?	http://us.imdb.com/M/title-exact?Harold%20and%20Maude%20(1971)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	movie_429	Day the Earth Stood Still, The (1951)	01-Jan-1951	?	http://us.imdb.com/M/title-exact?Day%20the%20Earth%20Stood%20Still,%20The%20(1951)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	movie_430	Duck Soup (1933)	01-Jan-1933	?	http://us.imdb.com/M/title-exact?Duck%20Soup%20(1933)
0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_431	Highlander (1986)	01-Jan-1986	?	http://us.imdb.com/M/title-exact?Highlander%20(1986)
0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	movie_432	Fantasia (1940)	01-Jan-1940	?	http://us.imdb.com/M/title-exact?Fantasia%20(1940)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_433	Heathers (1989)	01-Jan-1989	?	http://us.imdb.com/M/title-exact?Heathers%20(1989)
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	movie_434	Forbidden Planet (1956)	01-Jan-1956	?	http://us.imdb.com/M/title-exact?Forbidden%20Planet%20(1956)
0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	movie_435	Butch Cassidy and the Sundance Kid (1969)	01-Jan-1969	?	http://us.imdb.com/M/title-exact?Butch%20Cassidy%20and%20the%20Sundance%20Kid%20(1969)
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	movie_436	American Werewolf in London, An (1981)	01-Jan-1981	?	http://us.imdb.com/M/title-exact?American%20Werewolf%20in%20London,%20An%20(1981)
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	movie_441	Amityville Horror, The (1979)	01-Jan-1979	?	http://us.imdb.com/M/title-exact?Amityville%20Horror,%20The%20(1979)
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	movie_443	Birds, The (1963)	01-Jan-1963	?	http://us.imdb.com/M/title-exact?Birds,%20The%20(1963)
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	movie_444	Blob, The (1958)	01-Jan-1958	?	http://us.imdb.com/M/title-exact?Blob,%20The%20(1958)
